"Name","Datum","IK_Institutionskennzeichen","Standortnummer","Standortnummer_alt","Bettenzahl","Vollstationaere_Fallzahl","Teilstationaere_Fallzahl","Ambulante_Fallzahl","StaeB_Fallzahl","year"
"Asklepios Klinik Wandsbek","2016-11-07","260200104","00",NA,"475","20220","357","25469",NA,2015
"Albertinen-Krankenhaus / Albertinen-Haus gemeinnützige GmbH","2016-11-09","260200171","99",NA,"518","27743","0","37849",NA,2015
"Albertinen-Krankenhaus / Albertinen-Haus gemeinnützige GmbH","2016-11-09","260200171","99",NA,"132","2417","1022","24",NA,2015
"Albertinen-Krankenhaus / Albertinen-Haus gemeinnützige GmbH","2016-11-09","260200171","99",NA,"650","30160","1022","37873",NA,2015
"AKK Altonaer Kinderkrankenhaus gGmbH","2017-02-24","260200193","00",NA,"206","11541","6696","43755",NA,2015
"Ev. Amalie Sieveking - Krankenhaus","2016-11-14","260200206","00",NA,"295","13493","240","22531",NA,2015
"BG Klinikum Hamburg gGmbH","2016-11-11","260200217","00",NA,"246","9014","0","25347",NA,2015
"Evangelisches Krankenhaus Alsterdorf gemeinnützige GmbH","2016-11-15","260200240","00",NA,"239","5487","545","7533",NA,2015
"Heinrich Sengelmann Krankenhaus (Bargfeld-Stegen)","2016-11-10","260200273","99",NA,"220","2905","0","1529",NA,2015
"Heinrich Sengelmann Krankenhaus","2016-11-14","260200273","99",NA,"0","0","229","1983",NA,2015
"Heinrich Sengelmann Krankenhaus","2016-11-14","260200273","99",NA,"0","0","259","1041",NA,2015
"Heinrich Sengelmann Krankenhaus","2016-11-14","260200273","99",NA,"0","0","127","211",NA,2015
"Heinrich Sengelmann Krankenhaus","2016-11-28","260200273","99",NA,"220","2905","615","4764",NA,2015
"Israelitisches Krankenhaus in Hamburg","2016-11-03","260200284","00",NA,"146","7767","0","3212",NA,2015
"Katholisches Kinderkrankenhaus Wilhelmstift gGmbH","2016-11-14","260200319","00",NA,"235","8671","2775","21151",NA,2015
"HELIOS ENDO-Klinik Hamburg","2017-02-20","260200320","00",NA,"224","6526","0","0",NA,2015
"Krankenhaus Jerusalem","2016-11-10","260200375","00",NA,"50","1942","0","0",NA,2015
"HELIOS Mariahilf Klinik Hamburg","2017-02-20","260200386","00",NA,"168","13321","0","23522",NA,2015
"Kath. Marienkrankenhaus gemeinnützige GmbH","2016-10-25","260200400","00",NA,"605","30761","356","69304",NA,2015
"Wilhelmsburger Krankenhaus Groß-Sand ","2016-11-11","260200422","00",NA,"217","6125","330","1524",NA,2015
"KLINIK DR. GUTH der Klinikgruppe Dr. Guth GmbH & Co. KG","2016-11-02","260200547","00",NA,"100","2666","0","0",NA,2015
"Krankenhaus Tabea","2016-10-20","260200570","00",NA,"155","6867","0","777",NA,2015
"PRAXISKLINIK MÜMMELMANNSBERG der Klinikgruppe Dr. Guth GmbH & Co. KG","2016-11-02","260200581","00",NA,"0","0","190","0",NA,2015
"Asklepios Klinik Nord","2016-11-14","260200865","99",NA,"604","35403","177","30518",NA,2015
"Asklepios Klinik Nord","2016-11-14","260200865","99",NA,"564","8686","1591","15296",NA,2015
"Asklepios Klinik Nord","2016-11-14","260200865","99",NA,"110","2086","441","2552",NA,2015
"Asklepios Klinik Nord","2016-11-15","260200865","99",NA,"1278","46175","2209","48366",NA,2015
"Praxis-Klinik Bergedorf","2017-05-10","260200898","00",NA,"16","1842","0","0",NA,2015
"Bethesda Krankenhaus Bergedorf gemeinnützige GmbH","2017-04-25","260200901","00",NA,"332","14583","510","13183",NA,2015
"Universitäres Herzzentrum Hamburg GmbH","2016-11-11","260200990","00",NA,"242","10048","0","10049",NA,2015
"Martini-Klinik am UKE GmbH","2016-11-03","260201025","00",NA,"58","1869","0","0",NA,2015
"Facharztklinik Hamburg","2016-11-23","260201036","00",NA,"90","6099","0","438",NA,2015
"AGAPLESION DIAKONIEKLINIKUM HAMBURG","2016-10-26","260201194","00",NA,"370","19072","284","23267",NA,2015
"Bundeswehrkrankenhaus Hamburg","2016-11-09","260201229","00",NA,"307","10760","0","90000",NA,2015
"Klinik Fleetinsel Hamburg GmbH & Co. KG","2016-12-09","260201296","00",NA,"75","3882","0","0",NA,2015
"SKH Stadtteilklinik Hamburg","2016-11-10","260201309","00",NA,"15","816","0","0",NA,2015
"Psychosomatische Tagesklinik Falkenried","2016-11-07","260201321","00",NA,"12","0","126","0",NA,2015
"HELIOS Klinik Bad Gandersheim","2017-02-20","260310027","00",NA,"100","4793","0","6782",NA,2015
"Asklepios Harzklinik Bad Harzburg","2016-11-08","260310038","00",NA,"78","2853","0","8468",NA,2015
"Fachklinik für Orthopädie und Rheumatologie Dr. Muschinsky","2016-11-10","360310107","00",NA,"39","1008","0","0",NA,2015
"Diabeteszentrum Bad Lauterberg","2016-10-05","260310130","00",NA,"84","1804","0","283",NA,2015
"Städtisches Klinikum Braunschweig gGmbH","2016-11-10","260310209","00",NA,"1428","59555","1230","170733",NA,2015
"Krankenhaus Marienstift gGmbH","2016-11-30","260310221","00",NA,"163","7954","0","2650",NA,2015
"Krankenhaus St. Vinzenz","2016-11-14","260310232","00",NA,"103","4698","0","575",NA,2015
"Herzogin Elisabeth Hospital","2016-11-10","260310243","00",NA,"221","9418","0","22462",NA,2015
"Kirchberg-Klinik Bad Lauterberg","2016-11-09","260310265","00",NA,"35","1278","0","0",NA,2015
"Asklepios Harzklinik Clausthal-Zellerfeld","2016-11-08","260310323","00",NA,"54","1060","0","0",NA,2015
"St. Martini Krankenhaus Duderstadt","2016-11-15","260310334","00",NA,"126","7213","0","14322",NA,2015
"Einbecker BürgerSpital GmbH","2016-11-07","260310345","00",NA,"103","4832","0","9361",NA,2015
"HELIOS Klinikum Gifhorn GmbH","2017-02-20","260310367","00",NA,"357","20309","0","23420",NA,2015
"Universitätsmedizin Göttingen","2016-11-02","260310378","00",NA,"1554","53340","6188","208695",NA,2015
"Asklepios Fachklinikum Göttingen","2016-11-30","260310425","00",NA,"428","6402","505","9684",NA,2015
"Evangelisches Krankenhaus Göttingen-Weende gGmbH","2016-11-14","260310447","00",NA,"421","19028","0","0",NA,2015
"Asklepios Harzklinik Goslar","2016-11-08","260310469","00",NA,"310","16374","0","0",NA,2015
"Krankenhaus Hann. Münden","2016-11-07","260310517","00",NA,"116","3932","0","1324",NA,2015
"HELIOS St. Marienberg Klinik Helmstedt","2017-02-20","260310539","00",NA,"229","14197","0","20227",NA,2015
"AWO Psychiatriezentrum","2016-10-28","260310562","00",NA,"649","6998","676","7157",NA,2015
"PRIVAT-NERVEN-KLINIK DR. MED. KURT FONTHEIM","2016-12-09","260310573","00",NA,"345","3224","476","11748",NA,2015
"HELIOS Albert-Schweitzer-Klinik Northeim","2017-02-20","260310595","00",NA,"210","12926","0","24550",NA,2015
"HELIOS Klinik Herzberg/Osterode","2017-02-20","260310619","00",NA,"227","10695","0","20868",NA,2015
"Klinikum Peine gGmbH","2016-12-13","260310642","00",NA,"312","14136","0","15090",NA,2015
"Asklepios Fachklinikum Tiefenbrunn","2016-11-14","260310653","00",NA,"182","867","0","1636",NA,2015
"St. Elisabeth-Krankenhaus Salzgitter gGmbH","2016-11-08","260310664","00",NA,"123","6583","0","7272",NA,2015
"HELIOS Klinikum Salzgitter GmbH","2017-02-20","260310686","00",NA,"340","16386","0","25194",NA,2015
"Helios Klinik Wittingen GmbH","2017-02-20","260310733","00",NA,"50","1995","0","3595",NA,2015
"Städtisches Klinikum Wolfenbüttel gGmbH","2016-10-25","260310744","00",NA,"283","14735","0","14795",NA,2015
"Klinikum Wolfsburg","2016-12-15","260310766","00",NA,"547","31382","99","49042",NA,2015
"Venenzentrum Braunschweig","2016-11-14","260310959","00",NA,"19","2157","0","632",NA,2015
"Asklepios Kliniken Schildautal","2016-09-22","260311006","00",NA,"312","12207","0","11985",NA,2015
"Krankenhaus Neu-Mariahilf gGmbH","2016-11-14","260311051","00",NA,"104","6159","0","0",NA,2015
"Augenklinik Dr. Hoffmann","2016-11-11","260311197","00",NA,"21","1630","1382","0",NA,2015
"AGAPLESION KRANKENHAUS NEU BETHLEHEM gGmbH","2016-11-10","260311302","00",NA,"100","8450","0","317",NA,2015
"AMEOS Klinikum Alfeld","2016-11-29","260320018","00",NA,"138","5643","0","5554",NA,2015
"Alexianer Kliniken Landkreis Diepholz GmbH, Klinik Bassum","2016-11-10","260320212","00",NA,"245","6354","180","10461",NA,2015
"Krankenhaus Lindenbrunn","2016-11-17","260320267","00",NA,"106","1418","0","0",NA,2015
"HELIOS Lungenklinik Diekholzen","2017-03-24","260320278","00",NA,"66","2205","0","2543",NA,2015
"Alexianer Kliniken Landkreis Diepholz GmbH, Klinik Diepholz","2016-11-09","260320289","00",NA,"130","6872","0","9328",NA,2015
"Johanniter-Krankenhaus Gronau GmbH","2017-02-15","260320303","00",NA,"117","4707","0","7345",NA,2015
"Gesundheitseinrichtungen Hameln-Pyrmont GmbH - Sana Klinikum Hameln-Pyrmont","2016-11-11","260320336","00",NA,"428","22243","1","0",NA,2015
"Sophien-Klinik Vahrenwald","2016-12-05","260320370","00",NA,"11","906","0","0",NA,2015
"Sophien-Klinik Hannover","2016-12-05","260320450","00",NA,"90","4630","0","0",NA,2015
"DRK-Krankenhaus Clementinenhaus","2016-11-14","260320494","00",NA,"195","11636","0","8621",NA,2015
"Kinder- und Jugendkrankenhaus AUF DER BULT","2016-11-10","260320508","00",NA,"277","10525","2669","43324",NA,2015
"DIAKOVERE Henriettenstift ","2016-12-07","260320520","00",NA,"502","22431","0","10755",NA,2015
"DIAKOVERE Friederikenstift gGmbH","2016-11-30","260320531","00",NA,"558","23856","0","26199",NA,2015
"KRH Klinikum Nordstadt","2016-12-14","260320586","00",NA,"495","21056","0","53567",NA,2015
"Medizinische Hochschule Hannover","2016-11-14","260320597","00",NA,"1520","59802","3549","433124",NA,2015
"Vinzenzkrankenhaus Hannover gGmbH","2016-11-15","260320600","00",NA,"345","20072","0","17324",NA,2015
"BDH-Klinik Hessisch Oldendorf gGmbH","2016-11-10","260320611","00",NA,"113","1153","0","0",NA,2015
"St. Bernward Krankenhaus","2016-11-08","260320622","00",NA,"511","26994","805","39418",NA,2015
"HELIOS Klinikum Hildesheim GmbH","2017-02-20","260320633","00",NA,"541","25090","0","75344",NA,2015
"KRH Psychiatrie Langenhagen","2016-12-14","260320688","00",NA,"184","2376","269","16637",NA,2015
"Paracelsus-Klinik am Silbersee","2016-11-08","260320699","00",NA,"90","4777","1","2710",NA,2015
"Burghof-Klinik GmbH & Co. KG","2016-11-12","260320757","00",NA,"166","2015","651","8070",NA,2015
"Klinikum Wahrendorff","2016-11-29","260320780","00",NA,"451","4438","2539","11939",NA,2015
"Augenklinik Stadthagen","2017-02-22","260320804","00",NA,"3","503","0","0",NA,2015
"Alexianer Kliniken Landkreis Diepholz GmbH, Klinik Sulingen","2016-11-10","260320859","00",NA,"133","5905","0","12404",NA,2015
"Lister Krankenhaus gGmbH","2016-10-20","260320940","00",NA,"27","1920","0","0",NA,2015
"Nephrologisches Zentrum Niedersachsen","2016-11-01","260321020","00",NA,"120","4173","83","11024",NA,2015
"DIAKOVERE Annastift gGmbH - Orthopädische Klinik der MHH","2016-11-30","260321111","00",NA,"187","6274","0","28135",NA,2015
"Deister Süntel Klinik","2016-11-07","260321199","00",NA,"58","1848","25","8200",NA,2015
"KRH Geriatrie Langenhagen (Akut-Geriatrie)","2016-12-12","260321224","00",NA,"40","932","0","5",NA,2015
"Helios Kliniken Mittelweser","2017-02-20","260321304","00",NA,"249","15080","0","25025",NA,2015
"Helios Kliniken Mittelweser","2017-02-20","260321315","00",NA,"63","2169","0","2098",NA,2015
"KRH Klinikum Robert Koch Gehrden","2016-12-14","260321451","00",NA,"299","19638","0","36973",NA,2015
"KRH Klinikum Agnes Karll Laatzen","2016-12-13","260321484","00",NA,"240","12064","0","21393",NA,2015
"KRH Klinikum Großburgwedel","2016-12-13","260321495","00",NA,"223","13026","0","31241",NA,2015
"AMEOS Klinikum Hildesheim","2016-12-13","260321509","00",NA,"353","4702","599","8017",NA,2015
"KRH Klinikum Neustadt am Rübenberge","2016-12-13","260321510","00",NA,"283","17090","0","30653",NA,2015
"KRH Klinikum Lehrte","2016-12-13","260321521","00",NA,"169","8319","0","33745",NA,2015
"KRH Psychiatrie Wunstorf","2016-12-13","260321587","00",NA,"392","5092","801","0",NA,2015
"AHG Fachkrankenhaus für Psychosomatische Medizin und Psychotherapie","2016-11-03","260321623","00",NA,"62","531","0","0",NA,2015
"AMEOS Klinikum Hameln","2016-11-13","260321634","00",NA,"32","322","159","2285",NA,2015
"MediClin Klinik für Akutpsychosomatik und Psychotherapie","2016-11-02","260321656","00",NA,"29","234","0","0",NA,2015
"AGAPLESION EV. BATHILDISKRANKENHAUS gemeinnützige GmbH","2016-10-21","260321703","00",NA,"263","11845","0","12680",NA,2015
"AGAPLESION EVANGELISCHES KRANKENHAUS HOLZMINDEN","2016-11-14","260321714","00",NA,"183","9161","0","12529",NA,2015
"AGAPLESION EV. KRANKENHAUS BETHEL Bückeburg gGmbH","2016-11-14","260321725","00",NA,"166","9721","0","14332",NA,2015
"Klinikum Schaumburg, Kreiskrankenhaus Rinteln","2016-11-14","260321747","00",NA,"63","2248","0","3745",NA,2015
"Klinikum Schaumburg, Kreiskrankenhaus Stadthagen","2016-11-14","260321758","00",NA,"191","9917","0","14598",NA,2015
"KRH Klinikum Siloah Oststadt Heidehaus","2016-11-14","260321781","00",NA,"535","25674","137","24053",NA,2015
"Psychiatrisch-Psychosomatische Klinik Celle","2016-11-02","260321805","00",NA,"65","379","146","347",NA,2015
"Aller-Weser-Klinik gGmbH, Krankenhaus Achim","2016-11-14","260330010","00",NA,"131","6454","0","15286",NA,2015
"Diana Krankenhausbetriebsgesellschaft mbH","2016-11-07","260330021","00",NA,"43","388","0","0",NA,2015
"Caduceus Klinik","2016-11-10","260330054","00",NA,"33","269","0","0",NA,2015
"OsteMed Klinik Bremervörde","2016-11-14","260330098","00",NA,"110","5995","0","9515",NA,2015
"Krankenhaus Buchholz","2016-11-10","260330112","00",NA,"278","16914","0","18857",NA,2015
