"Name","Datum","IK_Institutionskennzeichen","Standortnummer","Standortnummer_alt","Bettenzahl","Vollstationaere_Fallzahl","Teilstationaere_Fallzahl","Ambulante_Fallzahl","StaeB_Fallzahl","year"
"Regio Kliniken GmbH - Tagesklinik Norderstedt","2022-11-08","260100739","772626000","04","17","0","75","464","0",2021
"Regio Kliniken GmbH - Tagesklinik Psychiatrie Pinneberg","2022-11-08","260100739","772628000","05","23","0","94","1882","0",2021
"Klinik Preetz","2022-11-08","260100820","771667000","00","172","8484","0","7418","0",2021
"Fachklinik Freudenholm-Ruhleben / Klinische Abteilung","2022-10-20","260100831","773328000","00","50","1127","0","229","0",2021
"imland Klinik Rendsburg","2022-12-05","260100875","773201000","02","584","21707","475","41141","0",2021
"imland GmbH - imland Klinik Eckernförde","2022-11-15","260100875","773202000","01","216","7124","121","14926","0",2021
"HELIOS Klinik Schleswig GmbH","2023-02-23","260100911","773094000","00","307","14582","37","28036","0",2021
"HELIOS Fachklinik, Klinik für Erwachsenenpsychiatrie und Psychosomatische Medizin","2023-02-23","260100922","773143000","01","157","1848","7","744","0",2021
"HELIOS Tagesklinik Psychiatrie (Erwachsene)","2023-02-23","260100922","773144000","02","20","0","134","4755","0",2021
"HELIOS Klinik für Kinder- und Jugendpsychiatrie und -Psychotherapie","2023-02-23","260100922","773145000","03","128","1176","2","4964","0",2021
"HELIOS Klinik für Kinder- und Jugendpsychiatrie und -Psychotherapie, Tagesklinik Baumhaus Husum","2023-02-23","260100922","773146000","04","12","0","10","1404","0",2021
"SCHLEI-Klinikum Schleswig FKSL GmbH","2023-02-23","260100922","773147000","05","12","0","34","445","0",2021
"SCHLEI-Klinikum Schleswig FKSL GmbH","2023-02-23","260100922","773767000","99","10","0","134","1756","0",2021
"Fachkrankenhaus für Psychiatrie und Psychotherapie und Tagesklinik für Psychiatrie","2022-11-11","260101002","772517000","00","37","207","68","1151","0",2021
"Margarethen Klinik GmbH","2022-11-14","260101024","773441000","xx","17","589","0","0","0",2021
"Psychiatrisches Krankenhaus Rickling","2022-11-11","260101091","773366000","01","360","3609","216","5748","0",2021
"Klinikum Bad Bramstedt GmbH","2022-11-15","260101104","771589000","00","146","4409","0","0","0",2021
"SEGEBERGER KLINIKEN GMBH-Standort Bad Segeberg","2022-11-11","260101126","771942000","03","523","17274","141","16459","0",2021
"SEGEBERGER KLINIKEN GMBH-Standort Praxisklinik Norderstedt","2022-11-10","260101126","771943000","02","13","1013","0","97","0",2021
"Klinikum Itzehoe","2022-11-11","260101137","772665000","xx","601","28641","627","39562","0",2021
"Tagesklinik für Psychiatrie und Psychotherapie  Glückstadt","2022-11-10","260101137","772666000","xx","14","0","57","0","0",2021
"Krankenhaus Reinbek St. Adolf-Stift GmbH","2022-11-15","260101193","772660000","00","351","17410","0","15633","0",2021
"DRK-Norddeutsches Epilepsiezentrum für Kinder und Jugendliche","2022-11-10","260101320","772449000","00","12","465","0","138","0",2021
"Vamed Ostseeklinik Damp
","2023-02-23","260101331","772329000","00","179","6258","0","11026","0",2021
"Kinderzentrum Pelzerhaken","2022-10-26","260101386","772545000","xx","36","509","0","2488","0",2021
"Paracelsus-Nordseeklinik Helgoland","2022-10-11","260101444","772807000","00","24","317","0","0","0",2021
"FEK - Friedrich-Ebert-Krankenhaus Neumünster GmbH","2022-11-14","260101488","772073000","00","662","23531","599","58934","0",2021
"Tagesklinik Am Kleinen See","2022-11-07","260101547","772535000","04","15","0","82","2851","0",2021
"Tagesklinik Am Rosenweg, Büchen","2022-11-07","260101547","772536000","03","12","0","62","2351","0",2021
"Fachklinik für Junges Leben - Kinder- und Jugendpsychiatrie","2022-11-07","260101547","772538000","01","51","612","16","1831","0",2021
"Schön Klinik Neustadt","2022-11-11","260101809","771982000","00","366","15417","0","27193","0",2021
"Westküstenklinikum Brunsbüttel","2022-12-14","260101865","771041000","02","117","4361","193","21841","0",2021
"Westküstenklinikum Heide","2022-12-14","260101865","771042000","01","630","22132","867","86695","0",2021
"Schmerzklinik Kiel","2022-11-15","260101923","773508000","00","82","1646","0","8205","0",2021
"Praxisklinik Kronshagen","2022-10-25","260101990","773038000","00","3","435","0","0","0",2021
"Krankenhaus Rotes Kreuz Lübeck -Geriatriezentrum- Haus an der Wakenitz","2022-11-15","260102014","771132000","00","164","0","335","188","0",2021
"Krankenhaus Rotes Kreuz Lübeck - Haus am Stadtpark","2022-11-15","260102014","771133000","00","164","1561","0","0","0",2021
"Krankenhaus Rotes Kreuz Lübeck - EGH II","2022-11-15","260102014","773779000","00","164","1076","0","0","0",2021
"Asklepios Klinik Bad Oldesloe","2022-12-15","260102036","772748000","00","136","4465","64","6663","0",2021
"Schön Klinik Bad Bramstedt","2022-11-11","260102047","772481000","00","358","2545","0","0","0",2021
"Klinik für Geriatrie Ratzeburg GmbH","2022-11-14","260102058","772645000","00","69","881","112","0","0",2021
"Paracelsus-Klinik Henstedt-Ulzburg","2022-11-15","260102081","773582000","00","167","7972","0","14547","0",2021
"Curtius Klinik","2022-11-01","260102149","772115000","00","126","906","0","0","0",2021
"Klinik Manhagen","2022-11-02","260102150","773452000","00","124","12301","0","576","0",2021
"Johanniter Geriatrie und Seniorenzentrum Geesthacht GmbH","2022-11-15","260102229","772870000","00","67","763","150","0","0",2021
"HELIOS Klinik Kiel","2023-02-23","260102230","772677000","00","60","2694","0","1014","0",2021
"VAMED Klinik Geesthacht: Akutbereich, enthalten sind nur die Daten der Patientinnen/Patienten der besonderen Einrichtung, ohne Patientinnen/Patienten aus dem Reha-Bereich","2023-02-23","260102252","773466000","00","70","702","0","0","0",2021
"UNIVERSITÄTSKLINIKUM Schleswig-Holstein, UKSH Kooperation am WKK Heide","2022-12-02","260102343","773087000","03","1","62","0","0","0",2021
"UNIVERSITÄTSKLINIKUM Schleswig-Holstein, Campus Lübeck","2022-12-02","260102343","773447000","02","1054","50810","1955","145684","0",2021
"UNIVERSITÄTSKLINIKUM Schleswig-Holstein, Campus Kiel","2022-12-02","260102343","773448000","01","1123","46555","4394","150896","0",2021
"Zentrum für Integrative Psychiatrie - ZIP gGmbH","2022-12-14","260102376","773239000","01","257","1927","415","19136","0",2021
"Zentrum für Integrative Psychiatrie - ZIP gGmbH","2022-11-04","260102376","773240000","03","26","0","145","0","0",2021
"AMEOS Klinika Lübeck","2023-02-28","260102412","772925000","00","26","625","0","917","0",2021
"Sana Kliniken Lübeck GmbH, Praxisklinik Travemünde","2022-10-19","260102423","772497000","02","27","1125","0","92","0",2021
"Sana Kliniken Lübeck GmbH, Krankenhaus Süd","2022-10-19","260102423","772498000","01","400","15984","0","20709","0",2021
"Städtisches Krankenhaus Kiel GmbH","2022-10-26","260102434","772314000","00","605","23925","202","49163","0",2021
"Augenklinik Rendsburg GmbH","2022-11-08","260102467","771256000","xx","22","1484","0","0","0",2021
"Zentrum für Integrative Psychiatrie ZIP gGmbH","2022-12-15","260102537","773241000","02","170","1420","296","10590","0",2021
"Psychiatrische Tagesklinik Neumünster gGmbH","2022-11-14","260102582","772649000","00","35","0","316","1671","0",2021
"Psychiatrisches Krankenhaus Rickling (TK Norderstedt)","2022-11-11","260102662","773350000","04","52","0","425","1421","0",2021
"Klinik Klosterstraße GmbH","2022-11-10","260102673","773716000","00","3","330","0","626","0",2021
"nordBLICK Augenklinik Bellevue GmbH","2022-11-14","260102695","773670000","xx","30","1755","8478","0","0",2021
"Universitätsklinikum Hamburg-Eppendorf","2022-11-10","260200013","773675000","00","1526","60677","12593","443531","30",2021
"Asklepios Klinik St. Georg","2022-11-16","260200024","772681000","00","584","21256","2253","33703","0",2021
"Asklepios Klinik Barmbek","2022-11-15","260200035","772584000","00","640","31331","29","53796","0",2021
"Schön Klinik Hamburg Eilbek","2022-12-15","260200046","772530000","00","786","17853","544","48219","0",2021
"Asklepios Klinik Altona","2022-11-10","260200068","773229000","00","629","31129","0","43095","0",2021
"Psychiatrische Tagesklinik Wilhelmsburg","2022-11-10","260200079","771731000","00","0","0","94","5000","22",2021
"Psychiatrische Tagesklinik Neugraben","2022-11-10","260200079","771732000","00","0","0","59","1243","0",2021
"Institutsambulanz und Tagesklinik  - Außenstelle Osdorf","2022-11-10","260200079","771733000","00","0","0","49","461","0",2021
"Asklepios Klinikum Harburg","2022-12-15","260200079","772901000","00","868","27581","1192","56843","22",2021
"Asklepios  Westklinikum Hamburg GmbH","2022-12-14","260200091","773544000","01","553","11763","506","40485","27",2021
"Asklepios Westklinikum Hamburg - Tagesklinik Altona","2022-12-14","260200091","773545000","03","40","0","249","0","0",2021
"Asklepios Westklinikum Hamburg - ZSG Osdorf","2022-12-14","260200091","773546000","04","10","0","59","0","0",2021
"Asklepios Westklinikum Hamburg - Psychosomatische Tagesklinik Ulmenhof","2022-12-14","260200091","773572000","02","30","0","265","0","0",2021
"Asklepios Klinik Wandsbek","2022-12-15","260200104","772924000","00","515","17601","32","29215","0",2021
"Albertinen-Krankenhaus / Albertinen-Haus gemeinnützige GmbH","2022-11-08","260200171","773271000","99","770","25250","392","43135","0",2021
"AKK Altonaer Kinderkrankenhaus, Neugeborenen Intensiv am Alberinen KH","2023-02-24","260200193","773692000","00","8","225","0","0","0",2021
"AKK Altonaer Kinderkrankenhaus gGmbH","2023-02-24","260200193","773693000","00","242","6007","2143","38473","0",2021
"Evangelisches Amalie Sieveking Krankenhaus","2022-11-14","260200206","772845000","00","341","13344","103","15170","0",2021
"BG Klinikum Hamburg gGmbH","2022-11-04","260200217","771495000","00","733","10332","0","28322","0",2021
"Evangelisches Krankenhaus Alsterdorf gemeinnützige GmbH","2022-11-14","260200240","771793000","00","405","5396","418","6618","0",2021
"Heinrich Sengelmann Tagesklinik Uhlenhosrt","2022-11-11","260200240","771794000","05","0","0","193","261","0",2021
"Heinrich Sengelmann Tagesklinik Ahrensburg","2022-11-11","260200273","772762000","02","0","0","147","1694","0",2021
"Heinrich Sengelmann Tagesklinik Bargteheide","2022-11-11","260200273","772763000","04","0","0","164","1033","0",2021
"Heinrich Sengelmann Tagesklinik Reinbek","2022-11-11","260200273","772764000","03","0","0","158","1172","0",2021
"Heinrich Sengelmann Krankenhaus","2022-11-11","260200273","772868000","01","229","2537","0","2302","0",2021
"Israelitisches Krankenhaus in Hamburg","2022-11-09","260200284","773032000","00","152","7897","0","3791","0",2021
"Katholisches Kinderkrankenhaus Wilhelmstift gGmbH","2022-11-08","260200319","771668000","00","216","7329","1956","16182","0",2021
"TAGESKLINIK F. KINDER- U. JUGENDPSYCHIATRIE NORD","2022-11-08","260200319","771669000","xx","12","0","35","0","0",2021
"Neonatologische Intensivstation (MK)","2022-11-08","260200319","771670000","xx","19","333","0","0","0",2021
"Neonatologische Station am AK Wandsbek","2022-11-08","260200319","771671000","xx","4","139","0","0","0",2021
"Epilepsie Monitoring Neuropädiatrie Alsterdorf","2022-11-08","260200319","771672000","xx","3","146","0","0","0",2021
"Helios ENDO-Klinik Hamburg","2023-02-23","260200320","771358000","00","169","7658","0","16","0",2021
"Krankenhaus Jerusalem","2022-11-10","260200375","772063000","00","20","2220","0","0","0",2021
"Helios Mariahilf Klinik Hamburg","2023-02-23","260200386","773111000","00","176","10950","0","22212","0",2021
"Kath. Marienkrankenhaus gGmbH","2022-09-29","260200400","772533000","00","578","27253","250","66931","0",2021
"Wilhelmsburger Krankenhaus Groß-Sand","2022-11-08","260200422","771677000","00","209","3255","185","9116","0",2021
"KLINIK DR. GUTH der Klinikgruppe Dr. Guth GmbH & Co. KG","2022-10-26","260200547","771447000","00","100","2203","0","1136","0",2021
"Krankenhaus Tabea","2022-11-02","260200570","772380000","00","130","7402","505","22198","0",2021
"PRAXISKLINIK MÜMMELMANNSBERG der Klinikgruppe Dr. Guth GmbH & Co. KG","2022-10-26","260200581","771444000","00","30","0","191","0","0",2021
"Asklepios Klinik Nord - Ochsenzoll","2022-11-07","260200865","773413000","02","701","6952","754","17019","0",2021
"Asklepios Klinik Nord - Wandsbek","2022-11-07","260200865","773414000","03","295","1827","172","2317","0",2021
"Asklepios Klinik Nord - TK Volksd.","2022-11-07","260200865","773415000","04","30","0","249","1329","0",2021
"Asklepios Klinik Nord - TK Horn","2022-11-07","260200865","773462000","06","30","0","226","1631","0",2021
"Asklepios Klinik Nord - Heidberg","2022-12-15","260200865","773463000","01","739","28464","1262","67249","0",2021
"Asklepios Klinik Nord - TK Steilshoop","2022-11-07","260200865","773464000","05","30","0","226","1255","0",2021
"Asklepios Klinik Nord - Tagesklinik Walddörfer","2022-11-07","260200865","773754000","xx","20","0","96","0","0",2021
"Asklepios Klinik Nord - TK Alstertor","2022-11-07","260200865","773771000","07","24","0","242","67","0",2021
"Praxis-Klinik Bergedorf","2022-11-09","260200898","771913000","00","16","1528","0","0","0",2021
"AGAPLESION BETHESDA KRANKENHAUS BERGEDORF GgmbH","2022-11-01","260200901","772680000","00","344","13313","337","21386","0",2021
"Universitäres Herz- und Gefäßzentrum Hamburg","2022-11-10","260200990","773677000","00","272","8754","0","10391","0",2021
"Facharztklinik Hamburg","2022-11-11","260201036","772159000","00","90","4815","0","137","0",2021
"AGAPLESION DIAKONIEKLINIKUM HAMBURG","2022-11-14","260201194","772836000","00","388","16771","185","21977","0",2021
"Bundeswehrkrankenhaus Hamburg","2023-02-15","260201229","771803000","00","307","9089","0","61816","0",2021
"ATOS Klinik Fleetinsel GmbH &amp; Co. KG","2022-10-27","260201296","773453000","00","36","2962","0","0","0",2021
"SKH Stadtteilklinik Hamburg GmbH","2022-11-15","260201309","773426000","00","15","624","0","0","0",2021
"Psychosomatische Tagesklinik Falkenried","2022-11-10","260201321","773568000","00","30","0","312","0","0",2021
"Deister Süntel Klinik","2022-11-14","260300069","772689000","00","58","1954","2","33","0",2021
"Klinikum Hann. Münden","2022-10-06","260300070","773011000","00","160","7484","84","9866","0",2021
"Klinik für Psychosomatische Medizin und Psychotherapie","2022-11-11","260300105","771616000","00","30","235","0","0","0",2021
"AGAPLESION EV. KLINIKUM SCHAUMBURG ","2022-11-08","260300229","771343000","00","437","19040","0","27926","0",2021
"Delme-Klinikum Delmenhorst GmbH","2022-11-10","260300332","771245000","00","289","13827","0","31096","0",2021
"Helios Klinik Bad Gandersheim","2023-02-23","260310027","772892000","00","89","1238","0","1576","0",2021
"Asklepios Harzklinik Bad Harzburg","2022-11-11","260310038","773538000","00","66","2262","0","6632","0",2021
"Klinik Dr. Muschinsky","2022-11-09","260310107","772570000","00","32","758","0","0","0",2021
"Diabeteszentrum Bad Lauterberg","2022-11-14","260310130","773567000","00","62","1137","0","75","0",2021
"Städtisches Klinikum Braunschweig gGmbH","2022-11-14","260310209","772064000","99","158","6197","0","0","0",2021
"Städtisches Klinikum Braunschweig gGmbH","2022-11-14","260310209","772208000","99","354","12499","19","0","0",2021
"Städtisches Klinikum Braunschweig gGmbH","2022-11-14","260310209","772363000","00","963","32476","68","0","0",2021
"Krankenhaus Marienstift","2022-11-22","260310221","772897000","00","147","9142","0","7340","0",2021
"Stiftung Herzogin Elisabeth Hospital","2022-11-11","260310243","772795000","00","205","10837","0","27570","0",2021
"Kirchberg-Klinik Bad Lauterberg","2022-11-13","260310265","773576000","00","35","919","0","0","0",2021
"Asklepios Harzklinik Clausthal-Zellerfeld","2022-11-11","260310323","773539000","00","39","1","0","176","0",2021
"St. Martini GmbH Krankenhaus Duderstadt","2022-12-09","260310334","772917000","00","155","5460","0","15371","0",2021
"Einbecker BürgerSpital GmbH","2022-11-15","260310345","772688000","00","103","4186","0","8849","0",2021
"HELIOS Klinikum Gifhorn GmbH","2023-02-23","260310367","772608000","01","344","16191","0","17097","0",2021
"Universitätsmedizin Göttingen","2022-11-03","260310378","772918000","00","1593","49011","4429","261946","0",2021
"Asklepios Fachklinikum Göttingen - TK Seesen","2022-11-01","260310425","773428000","02","16","0","106","645","0",2021
"Asklepios Fachklinikum Göttingen","2022-10-27","260310425","773661000","01","428","4298","504","10943","68",2021
"Evangelisches Krankenhaus Göttingen-Weende gGmbH","2022-11-14","260310447","772684000","00","433","16546","0","20020","0",2021
"Asklepios Harzklinik Goslar","2022-11-11","260310469","773543000","00","269","13911","0","18676","0",2021
"HELIOS St. Marienberg Klinik Helmstedt GmbH","2023-02-23","260310539","772882000","00","263","13100","0","10498","0",2021
"Tagesklinik Wolfsburg Erwachsene und KJP","2022-10-19","260310562","772316000","xx","36","0","161","2284","0",2021
"Tagesklinik Wolfenbüttel","2022-10-19","260310562","772317000","xx","16","0","86","539","0",2021
"Tagesklinik Peine","2022-10-19","260310562","772318000","xx","16","0","113","1320","0",2021
"Tagesklinik Helmstedt","2022-10-19","260310562","772319000","xx","16","0","106","0","0",2021
"Tagesklinik Gifhorn","2022-10-19","260310562","772566000","xx","16","0","131","1391","0",2021
"Tagesklinik Braunschweig KJP","2022-10-19","260310562","772567000","xx","14","0","87","377","0",2021
"AWO Psychiatriezentrum","2022-10-19","260310562","773394000","xx","705","5825","0","4829","0",2021
"DR. FONTHEIM Mentale Gesundheit, Klinik für Psychiatrie, Psychotherapie und Psychosomatik","2022-11-15","260310573","771488000","00","285","2904","11","11213","0",2021
"Tagesklinik der DR. FONTHEIM Mentale Gesundheit in Goslar","2022-11-15","260310573","771489000","00","20","0","152","0","0",2021
"Tagesklinik der DR. FONTHEIM Mentale Gesundheit in Salzgitter-Bad","2022-11-15","260310573","771490000","00","20","0","168","0","0",2021
"Tagesklinik der DR. FONTHEIM Mentale Gesundheit in Salzgitter-Thiede","2022-11-15","260310573","771491000","00","20","0","140","0","0",2021
"HELIOS Albert-Schweitzer-Klinik Northeim [NOM]","2023-02-23","260310595","772891000","00","210","9348","0","12704","0",2021
"Helios Klinik Herzberg/Osterode","2023-02-23","260310619","771053000","00","214","10265","0","11637","0",2021
"Klinikum Peine gGmbH","2022-11-29","260310642","772724000","00","275","8190","0","11963","0",2021
"Asklepios Fachklinikum Tiefenbrunn","2022-10-27","260310653","773392000","00","182","969","0","1518","0",2021
"St. Elisabeth-Krankenhaus Salzgitter","2022-11-14","260310664","773694000","00","108","7124","0","5968","0",2021
"Helios Klinikum Salzgitter GmbH","2023-02-23","260310686","772993000","00","296","14269","0","24974","0",2021
"Helios Klinik Wittingen GmbH","2023-02-23","260310733","771218000","00","35","2231","0","4461","0",2021
"Städtisches Klinikum Wolfenbüttel gGmbH","2022-11-08","260310744","771528000","00","283","13702","0","15794","0",2021
"Klinikum Wolfsburg","2022-11-08","260310766","771722000","00","547","29446","0","53811","0",2021
"Venenzentrum Braunschweig - Zuckerbergweg","2022-12-14","260310959","773727000","00","16","2120","0","846","0",2021
"Venenzentrum Braunschweig - Kastanienallee","2022-12-14","260310959","773728000","00","5","698","0","846","0",2021
"Asklepios Klinik Schildautal Seesen","2022-11-30","260311006","772540000","00","334","7082","0","4530","0",2021
"Evangelisches Krankenhaus Göttingen-Weende gGmbH - Krankenhaus Neu-Mariahilf","2022-11-14","260311051","772685000","00","104","5473","0","3560","0",2021
"Augenklinik Dr. Hoffmann","2022-10-24","260311197","772632000","00","19","842","31","0","0",2021
"AGAPLESION KRANKENHAUS NEU BETHLEHEM gGmbH","2022-11-11","260311302","772116000","00","100","8670","0","908","0",2021
"AMEOS Klinikum Alfeld","2022-12-15","260320018","772520000","00","125","3291","0","7027","0",2021
"Kliniken Landkreis Diepholz gGmbH, Klinik Bassum Psychiatrische Tagesklinik und psychiatrische Institutionsambulanz Standort Twistringen","2022-11-14","260320212","773071000","00","14","0","108","14448","0",2021
"Klinik Bassum, Psychiatrische Tagesklinik Standort Diepholz","2022-11-14","260320212","773072000","00","14","0","69","0","0",2021
"Kliniken Landkreis Diepholz gGmbH, Klinik Bassum und Zentrum für seelische Gesundheit","2022-11-14","260320212","773073000","00","250","4750","18","12030","0",2021
"Krankenhaus Lindenbrunn","2022-11-14","260320267","771622000","00","106","1359","0","0","0",2021
"Kliniken Landkreis Diepholz gGmbH, Klinik Diepholz","2022-11-14","260320289","772869000","00","116","5851","0","10343","0",2021
"Johanniter-Krankenhaus Gronau GmbH","2023-02-23","260320303","771264000","00","111","4953","0","15460","0",2021
"Gesundheitseinrichtungen Hameln-Pyrmont GmbH - Sana Klinikum Hameln-Pyrmont","2022-12-14","260320336","771624000","00","402","18202","0","36881","0",2021
"Sophienklinik GmbH","2022-11-14","260320450","772573000","00","117","6461","0","0","0",2021
"DRK-Krankenhaus Clementinenhaus","2022-12-13","260320494","771605000","00","195","9537","0","7940","0",2021
"Kinder- und Jugendkrankenhaus AUF DER BULT, Tagesklinik und Ambulanz Celle","2022-10-21","260320508","772824000","02","12","0","65","95","0",2021
"Kinder- und Jugendkrankenhaus AUF DER BULT","2022-10-21","260320508","772825000","01","251","9441","2350","38123","0",2021
"Kinder- und Jugendkrankenhaus AUF DER BULT, Perinatalzentrum Hannover","2022-10-21","260320508","773747000","xx","9","183","0","0","0",2021
"DIAKOVERE Henriettenstift ","2022-11-15","260320520","773197000","00","307","12410","0","32016","0",2021
"DIAKOVERE Henriettenstift","2022-11-15","260320520","773198000","00","198","8079","95","8375","0",2021
"DIAKOVERE Friederikenstift ","2022-11-15","260320531","773199000","00","428","20622","0","42783","0",2021
"KRH Klinikum Nordstadt","2023-01-23","260320586","772915000","00","408","17658","0","38759","0",2021
"Medizinische Hochschule Hannover","2023-03-07","260320597","771519000","00","1520","56746","3365","413915","0",2021
"Vinzenzkrankenhaus Hannover","2022-11-11","260320600","771767000","00","345","20174","0","19322","0",2021
"BDH-Klinik Hessisch Oldendorf gGmbH","2022-12-15","260320611","773490000","00","140","1244","0","0","0",2021
"St. Bernward Krankenhaus","2022-11-04","260320622","772333000","00","508","23555","383","34992","0",2021
"Helios Klinikum Hildesheim GmbH","2023-02-23","260320633","772733000","00","579","24868","0","82005","0",2021
"Tagesklinik Königstraße des KRH Psychiatrie Langenhagen","2022-11-14","260320688","772930000","00","50","0","170","3038","0",2021
"KRH Psychiatrie Langenhagen","2022-11-14","260320688","772931000","00","202","2132","0","7076","0",2021
"Paracelsus-Klinik am Silbersee","2022-10-25","260320699","771849000","00","120","4688","0","5453","0",2021
"Burghof-Klinik Haus 2","2022-11-22","260320757","771215000","00","32","210","0","0","0",2021
"Burghof-Klinik Haus 1","2022-11-22","260320757","771291000","00","107","547","242","0","0",2021
"Burghof-Klinik Haus 3 u . 4","2022-11-22","260320757","771292000","00","85","997","133","5804","0",2021
"Burghof-Klinik Tagesklinik Stadthagen","2022-11-22","260320757","771293000","00","18","0","144","4022","0",2021
"Klinikum Wahrendorff Ilten/Köthenwald","2022-11-07","260320780","771006000","00","330","3366","277","4947","0",2021
"Tagesklinik Borgentrickstraße","2022-11-07","260320780","771007000","00","44","0","239","1843","0",2021
"Tagesklinik Lehrte","2022-11-07","260320780","771008000","00","36","0","235","966","0",2021
"Tagesklinik Linden","2022-11-07","260320780","771009000","00","45","0","268","1063","0",2021
"Tageskliniken Gartenstr./Welfenplatz","2022-11-07","260320780","771010000","00","141","0","1016","2632","0",2021
"Augenklinik Stadthagen GmbH","2022-11-07","260320804","773093000","00","3","682","0","0","0",2021
"Kliniken Landkreis Diepholz gGmbH, Klinik Sulingen","2022-11-14","260320859","773000000","00","127","5227","0","21022","0",2021
"DIAKOVERE Annastift  ","2022-11-15","260321111","773196000","00","161","5680","0","39136","0",2021
